method_id,method_name,description,category,file_path,line_number,type
MTH-7ACB7D3C,McpEmptyTools,No description,CODE_JAVASCRIPT,empty-tools.tsx,4,FUNCTION
MTH-C0488530,McpConfigPage,No description,CODE_JAVASCRIPT,index.tsx,9,FUNCTION
MTH-A56C8A6A,formatNames,No description,CODE_JAVASCRIPT,mcp-config-utils.tsx,3,FUNCTION
MTH-13EF206E,McpFlowTool,No description,CODE_JAVASCRIPT,mcp-flow-tool.tsx,25,FUNCTION
MTH-31490069,openFlow,No description,CODE_JAVASCRIPT,mcp-flow-tool.tsx,30,FUNCTION
MTH-E6405CD5,McpPieceTool,No description,CODE_JAVASCRIPT,mcp-piece-tool.tsx,37,FUNCTION
MTH-E89917D7,getPieceInfo,No description,CODE_JAVASCRIPT,mcp-piece-tool.tsx,47,FUNCTION
MTH-5450F2A9,McpToolsSection,No description,CODE_JAVASCRIPT,mcp-tools-section.tsx,27,FUNCTION
MTH-BCB1280C,removeTool,No description,CODE_JAVASCRIPT,mcp-tools-section.tsx,36,FUNCTION
