method_id,method_name,description,category,file_path,line_number,type
MTH-A0CD3F70,message,No description,CODE_JAVASCRIPT,trigger.ts,128,FUNCTION
MTH-A0CD3F70,message,No description,CODE_JAVASCRIPT,trigger.ts,149,FUNCTION
